Job Title,Job Ratings,time,JobStatus,Pros,Cons
Technical consulting engineer,4.0,"Jul 2, 2025","Current employee, more than 3 years","- Good work-life balance if you don't work hard, and just do the needful.
- Flexible PTOs.
- Good benifits.","- Low salary.
- Too much work.
- You only get a promotion if you're a su-ka-s, and talk a lot. The promise can go for years, but nothing at the end.
- Unorganized management."
Software engineer,4.0,"Jul 24, 2025","Former employee, more than 1 year",good work benefits and pay range,Over time work sometimes which is stressfull
Software engineer,5.0,"Jul 24, 2025",Former employee,it was superb and good work environment,nothing was bad at there
Software engineer ii,5.0,"Jul 22, 2025",Current employee,Great work-life balance in the Company,I do not see any issues in the company
Marketing specialist,5.0,"Jul 23, 2025","Current employee, more than 1 year","Great culture
Great pay
Great benefits",There are no cons for me at this time
Graphic designer,5.0,"Jul 10, 2025","Current employee, more than 8 years",Great leadership and Benefits. Unlimited VTO. 2 weeks Volunteer time.,"Lay offs happen out of the blue. Was in great standing, had no warning."
Cloud engineer,5.0,"Jul 23, 2025",Former employee,"Good Company, flexiable working hours",More management in high level.
Network engineer,5.0,"Jul 23, 2025",Current employee,Good knowledge on networking things,Need to shift and relocate
Software engineer,4.0,"Jul 21, 2025",Current employee,"Interesting technologies
You get to learn a lot","Everything moves very slow
Very team dependent"
"Manager, software development & engineering",5.0,"May 18, 2025","Former employee, more than 5 years","Great people to work with
Interesting projects to work on
Flexible work from home
Latest technology 
Great medical insurance 
Great vacation time","Performance doesn't matter at all about who stays and who gets fired from the company. 
Too many meetings, too many teams doing similar things, trivial things are made unnecessarily complex.
Little to no place to grow in a senior role."
Software engineer,4.0,"Jul 7, 2025","Former employee, more than 1 year","Well structured, friendly co-workers. The compensation structure was good overall. Work was not hectic.","Worked for a first time manager who had no experience managing people. Work responsibilities were a bit disorganized, otherwise manager was friendly. Upper management appeared to pass information down well."
Ai/ml engineer,4.0,"Jul 18, 2025",Former employee,"Great benefits, good work life balance",Can be pretty slow moving and not the most well recognized name for AI
Business analyst,4.0,"Jul 21, 2025",Current employee,"Good culture
Skills based development","Slow growth, Internal transfers are pretty unreal."
Partner account executive,4.0,"Jul 20, 2025","Current employee, more than 1 year",good benefit and facility on working remotely,Mediocre Health and Maternity Benefits
Anonymous employee,3.0,"Jul 14, 2025","Former employee, more than 1 year","Relevant technologies
Some projects were rather interesting","Sub par WLB
Micro-management
Other projects were greyish
Salary isn’t from the higher portion of the scale for the given position and experience."
Consulting engineer,4.0,"Jul 16, 2025","Current employee, more than 3 years",Ability to work with and learn any product within the portfolio.,Base compensation could be higher - I feel its below market.
Associate software engineer,5.0,"Jul 2, 2025","Former employee, less than 1 year","the potential for learning and development, especially in networking and related fields, alongside a strong brand name that can boost future career prospects","Slower decision-making:
As a large organization, Cisco can experience slower decision cycles compared to smaller companies."
Software engineer,5.0,"Jul 19, 2025",Former employee,"Salary, people, tech. Nice teams and interesting projects","WLB not best, long hours"
Software engineering manager,4.0,"Jun 17, 2025","Current employee, more than 10 years","Benefits, a semblance of work-life balance. It is possible to have other things in your life with a job at Cisco. There are some teams where it's slow and other teams where it's fast.
Generally a good culture.",Difficult to grow if you're in the wrong team. Hiring freeze across a lot of the organization limits your growth in building teams. Lack of backfills.
Cloud engineer,4.0,"Jun 30, 2025","Former employee, more than 3 years","Team members and managers or the higher level management is easily approachable, lot of things to learn as they use new tech stack in the products we will get good growth .",Anytime there could be layoff -very unpredictable. nothing is -ve other than this as far as i know.
Anonymous employee,3.0,"Jun 20, 2025","Current employee, more than 3 years","- pay is good
- benefits are great 
- good work life balance
- there's a lot of ways to learn and get reimbursed for it","- design culture is very disorganized and up to different managers, teams, and business units
- cross functional partners do not always respond and can ghost
- you sometimes feel stuck in your career because certain processes are not done
- end to end design is rare, not the norm
- internal politics is messy"
